Location: 46.317096,16.293100  Date/Time: 7/6/2021 07:52:54.00
Location: 46.316940,16.292875  Date/Time: 7/6/2021 07:52:55.00
Location: 46.316940,16.292875  Date/Time: 7/6/2021 07:52:55.00
Location: 46.316783,16.292654  Date/Time: 7/6/2021 07:52:56.00
Location: 46.316783,16.292654  Date/Time: 7/6/2021 07:52:56.00
Location: 46.316623,16.292440  Date/Time: 7/6/2021 07:52:57.00
Location: 46.316623,16.292440  Date/Time: 7/6/2021 07:52:57.00
Location: 46.316463,16.292232  Date/Time: 7/6/2021 07:52:58.00
Location: 46.316463,16.292232  Date/Time: 7/6/2021 07:52:58.00
Location: 46.316303,16.292030  Date/Time: 7/6/2021 07:52:59.00
Location: 46.316303,16.292030  Date/Time: 7/6/2021 07:52:59.00
Location: 46.316143,16.291833  Date/Time: 7/6/2021 07:53:00.00
Location: 46.316143,16.291833  Date/Time: 7/6/2021 07:53:00.00
Location: 46.315979,16.291641  Date/Time: 7/6/2021 07:53:01.00
Location: 46.315979,16.291641  Date/Time: 7/6/2021 07:53:01.00
Location: 46.315814,16.291456  Date/Time: 7/6/2021 07:53:02.00
Location: 46.315814,16.291456  Date/Time: 7/6/2021 07:53:02.00
Location: 46.315647,16.291275  Date/Time: 7/6/2021 07:53:03.00
Location: 46.315647,16.291275  Date/Time: 7/6/2021 07:53:03.00
Location: 46.315479,16.291095  Date/Time: 7/6/2021 07:53:04.00
Location: 46.315479,16.291095  Date/Time: 7/6/2021 07:53:04.00
Location: 46.315307,16.290918  Date/Time: 7/6/2021 07:53:05.00
Location: 46.315307,16.290918  Date/Time: 7/6/2021 07:53:05.00
Location: 46.315132,16.290742  Date/Time: 7/6/2021 07:53:06.00
Location: 46.315132,16.290742  Date/Time: 7/6/2021 07:53:06.00
Location: 46.314956,16.290571  Date/Time: 7/6/2021 07:53:07.00
Location: 46.314956,16.290571  Date/Time: 7/6/2021 07:53:07.00
Location: 46.314777,16.290405  Date/Time: 7/6/2021 07:53:08.00
Location: 46.314777,16.290405  Date/Time: 7/6/2021 07:53:08.00
Location: 46.314594,16.290243  Date/Time: 7/6/2021 07:53:09.00
Location: 46.314594,16.290243  Date/Time: 7/6/2021 07:53:09.00
Location: 46.314411,16.290088  Date/Time: 7/6/2021 07:53:10.00
Location: 46.314228,16.289937  Date/Time: 7/6/2021 07:53:11.00
